Date,Close
2009-09-25,16.989999771118164
2009-10-30,16.520000457763672
2009-11-03,16.520000457763672
2009-12-01,17.18000030517578
2010-01-28,17.770000457763672
2010-02-05,17.6299991607666
2010-03-01,18.690000534057617
2010-04-01,19.81999969482422
2010-05-25,18.780000686645508
2010-06-30,19.01000022888184
2010-07-05,18.31999969482422
2010-08-25,18.895000457763672
2010-09-30,19.295000076293945
2010-10-04,19.100000381469727
2010-11-03,19.559999465942383
2010-12-03,20.739999771118164
2011-01-31,21.32999992370605
2011-02-24,21.53499984741211
2011-03-16,20.13500022888184
2011-04-12,20.63500022888184
2011-05-04,20.68000030517578
2011-06-08,20.15999984741211
2011-07-29,20.59499931335449
2011-08-19,17.825000762939453
2011-09-05,18.184999465942383
2011-10-04,18.075000762939453
2011-11-24,18.729999542236328
2011-12-19,19.88500022888184
2012-01-03,21.065000534057617
2012-02-01,21.76000022888184
2012-03-06,22.01499938964844
2012-04-23,22.01000022888184
2012-05-18,21.3799991607666
2012-06-04,21.170000076293945
2012-07-02,22.6299991607666
2012-08-02,23.34000015258789
2012-09-04,23.34499931335449
2012-10-23,23.165000915527344
2012-11-16,22.68000030517578
2012-12-31,23.239999771118164
2013-01-14,24.020000457763672
2013-02-01,24.049999237060547
2013-03-04,25.11000061035156
2013-04-18,25.315000534057617
2013-05-02,26.354999542236328
2013-06-24,24.9950008392334
2013-07-03,26.0049991607666
2013-08-28,26.174999237060547
2013-09-03,26.61000061035156
2013-10-09,26.5
2013-11-01,27.98500061035156
2013-12-12,27.38999938964844
2014-01-27,27.81999969482422
2014-02-05,27.5049991607666
2014-03-14,28.075000762939453
2014-04-11,28.2450008392334
2014-05-07,28.8700008392334
2014-06-03,30.155000686645508
2014-07-10,30.55500030517578
2014-08-08,30.155000686645508
2014-09-01,32.01499938964844
2014-10-15,29.875
2014-11-04,32.540000915527344
2014-12-15,32.084999084472656
2015-01-06,33.54999923706055
2015-02-02,36.06499862670898
2015-03-03,38.22999954223633
2015-04-30,38.8849983215332
2015-05-06,38.1150016784668
2015-06-09,38.02000045776367
2015-07-08,37.810001373291016
2015-08-24,33.63999938964844
2015-09-29,33.96500015258789
2015-10-02,34.654998779296875
2015-11-13,38.06999969482422
2015-12-14,36.17499923706055
2016-01-20,33.46500015258789
2016-02-11,31.71500015258789
2016-03-10,35.22999954223633
2016-04-05,35.314998626708984
2016-05-04,35.560001373291016
2016-06-27,35.71500015258789
2016-07-06,36.90999984741211
2016-08-02,37.95500183105469
2016-09-14,37.78499984741211
2016-10-13,38.45000076293945
2016-11-04,37.72499847412109
2016-12-02,40.459999084472656
2017-01-31,41.78499984741211
2017-02-02,42.02999877929688
2017-03-27,42.93999862670898
2017-04-20,43.494998931884766
2017-05-18,43.09000015258789
2017-06-30,42.880001068115234
2017-07-31,42.540000915527344
2017-08-29,41.31499862670898
2017-09-07,41.869998931884766
2017-10-02,43.80500030517578
2017-11-15,44.095001220703125
2017-12-01,44.42499923706055
2018-01-02,45.165000915527344
2018-02-09,42.84999847412109
2018-03-26,42.505001068115234
2018-04-04,43.0
2018-05-03,44.58000183105469
2018-06-25,46.34000015258789
2018-07-02,46.5099983215332
2018-08-01,48.02000045776367
2018-09-06,48.15999984741211
2018-10-26,45.63999938964844
2018-11-22,45.369998931884766
2018-12-24,41.80500030517578
2019-01-03,42.78499984741211
2019-02-01,46.525001525878906
2019-03-08,47.98500061035156
2019-04-01,50.09999847412109
2019-05-31,48.89500045776367
2019-06-03,48.64500045776367
2019-07-01,51.5
2019-08-06,49.65499877929688
2019-09-03,51.68000030517578
2019-10-03,51.540000915527344
2019-11-01,53.8650016784668
2019-12-03,54.36000061035156
2020-01-06,56.52999877929688
2020-02-28,51.78499984741211
2020-03-23,40.19499969482422
2020-04-01,44.18999862670898
2020-05-04,48.93999862670898
2020-06-15,51.53499984741211
2020-07-31,52.560001373291016
2020-08-05,53.65999984741211
2020-09-21,53.130001068115234
2020-10-30,53.51499938964844
2020-11-02,54.27000045776367
2020-12-21,58.630001068115234
2021-01-04,59.30500030517578
2021-02-01,60.75
2021-03-05,61.334999084472656
2021-04-01,65.94000244140625
2021-05-19,64.99500274658203
2021-06-01,66.94999694824219
2021-07-19,69.2750015258789
2021-08-03,71.36000061035156
2021-09-20,71.43000030517578
2021-10-04,70.72000122070312
2021-11-01,75.875
2021-12-03,75.41000366210938
2022-01-24,71.75
2022-02-24,70.91000366210938
2022-03-08,71.11000061035156
2022-04-25,73.70500183105469
2022-05-24,68.98999786376953
2022-06-16,66.19000244140625
2022-07-01,68.20500183105469
2022-08-31,73.30999755859375
2022-09-29,68.81500244140625
2022-10-12,68.62999725341797
2022-11-04,70.61000061035156
2022-12-30,68.28500366210938
2023-01-03,69.16500091552734
2023-02-01,71.74500274658203
2023-03-13,69.55000305175781
2023-04-26,71.55000305175781
2023-05-04,71.48999786376953
2023-06-01,74.33999633789062
2023-07-10,75.83000183105469
2023-08-18,75.72000122070312
2023-09-26,76.83000183105469
2023-10-27,73.9000015258789
2023-11-01,75.48500061035156
2023-12-04,79.76000213623047
2024-01-05,81.62999725341797
2024-02-01,84.69499969482422
2024-03-05,88.18499755859375
2024-04-19,88.0999984741211
2024-05-02,88.91500091552734
2024-06-04,91.16999816894533
2024-07-25,93.55999755859376
2024-08-05,88.625
2024-09-06,91.8249969482422
2024-10-01,96.55500030517578
2024-11-04,97.4749984741211
2024-12-30,103.93499755859376
2025-01-14,103.83000183105467
2025-02-25,105.0
2025-03-11,96.38999938964844
2025-04-09,85.32499694824219
