Date,Close
2002-07-26,194.04635620117188
2002-08-06,149.2664337158203
2002-09-03,195.04150390625
2002-10-07,179.1197052001953
2002-11-11,226.13864135742188
2002-12-19,213.4509735107422
2003-01-09,210.9632110595703
2003-02-25,224.9047393798828
2003-03-10,220.4265289306641
2003-04-03,214.953125
2003-05-23,237.3441619873047
2003-06-16,238.8368682861328
2003-07-01,245.30538940429688
2003-08-06,285.1309509277344
2003-09-12,313.4947814941406
2003-10-01,329.41827392578125
2003-11-24,351.5621032714844
2003-12-24,353.3036499023437
2004-01-30,346.3511962890625
2004-02-25,341.6235656738281
2004-03-11,327.4411315917969
2004-04-08,353.3179016113281
2004-05-17,355.8061218261719
2004-06-01,380.6875915527344
2004-07-30,373.251953125
2004-08-13,342.396484375
2004-09-02,359.3172912597656
2004-10-12,362.3032531738281
2004-11-10,387.9331665039063
2004-12-06,389.1773986816406
2005-01-28,381.73095703125
2005-02-14,375.509765625
2005-03-02,395.9151916503906
2005-04-28,356.3486633300781
2005-05-02,357.59283447265625
2005-06-27,393.1778259277344
2005-07-07,386.4590148925781
2005-08-08,419.3515930175781
2005-09-02,421.3424987792969
2005-10-13,369.5768737792969
2005-11-02,377.7896728515625
2005-12-15,400.1882629394531
2006-01-04,425.5979614257813
2006-02-07,428.08685302734375
2006-03-10,451.4822082519531
2006-04-10,444.01556396484375
2006-05-24,420.8690490722656
2006-06-14,409.4201965332031
2006-07-05,427.642578125
2006-08-03,468.7141723632813
2006-09-11,471.70123291015625
2006-10-10,508.0433654785156
2006-11-03,547.6214599609375
2006-12-01,600.3925170898438
2007-01-10,614.8568725585938
2007-02-28,628.7969970703125
2007-03-14,610.8740234375
2007-04-02,655.1835327148438
2007-05-24,664.6427612304688
2007-06-08,628.2990112304688
2007-07-30,610.9412231445312
2007-08-28,573.0996704101562
2007-09-18,556.66845703125
2007-10-30,605.4642944335938
2007-11-27,530.2789916992188
2007-12-04,541.2329711914062
2008-01-23,380.1802062988281
2008-02-07,413.2933654785156
2008-03-04,404.5793762207031
2008-04-14,394.3713989257813
2008-05-01,475.7852783203125
2008-06-26,446.15771484375
2008-07-11,389.7193908691406
2008-08-04,428.3178405761719
2008-09-29,376.7702026367188
2008-10-28,242.79638671875
2008-11-21,159.37405395507812
