Date,Close
2020-05-21,32.845787048339844
2020-06-26,32.69449615478516
2020-07-01,33.702144622802734
2020-08-03,35.45625686645508
2020-09-23,35.04124450683594
2020-10-30,35.4034423828125
2020-11-02,35.873905181884766
2020-12-03,37.890079498291016
2021-01-29,38.337852478027344
2021-02-26,38.59977340698242
2021-03-04,38.45215225219727
2021-04-01,41.1352424621582
2021-05-12,41.99713897705078
2021-06-01,42.62809371948242
2021-07-01,43.740013122558594
2021-08-02,44.63498306274414
2021-09-30,43.54866790771485
2021-10-04,43.60231018066406
2021-11-30,44.77047348022461
2021-12-01,44.38590240478516
2022-01-26,44.40130233764648
2022-02-23,43.979957580566406
2022-03-08,44.15487289428711
2022-04-29,44.9423942565918
2022-05-19,43.0615463256836
2022-06-16,41.24713516235352
2022-07-13,43.31627655029297
2022-08-31,43.98739242553711
2022-09-30,41.19622039794922
2022-10-12,41.30255126953125
2022-11-03,43.73648834228516
2022-12-19,45.23210144042969
2023-01-05,45.43376541137695
2023-02-28,45.47068405151367
2023-03-10,44.40673065185547
2023-04-04,46.48073196411133
2023-05-24,46.60638427734375
2023-06-01,46.98443222045898
2023-07-07,47.861366271972656
2023-08-24,48.04051971435547
2023-09-27,47.45623779296875
2023-10-27,46.0028190612793
2023-11-01,47.415897369384766
2023-12-05,49.25068664550781
2024-01-05,49.97234344482422
2024-02-13,51.26120376586914
2024-03-05,52.37299728393555
2024-04-19,51.46208953857422
2024-05-01,51.81048202514648
2024-06-03,52.79840469360352
2024-07-01,53.022560119628906
2024-08-05,52.21727752685547
2024-09-06,55.01319122314453
2024-10-31,56.49457931518555
2024-11-04,56.605995178222656
2024-12-19,56.212135314941406
2025-01-10,56.02833938598633
2025-02-03,57.82086563110352
2025-03-13,55.768924713134766
2025-04-08,51.13999938964844
