Date,Close
1994-10-18,1.2050460577011108
1994-11-18,1.15871000289917
1994-12-08,1.2082995176315308
1995-01-04,1.277362585067749
1995-02-08,1.3664084672927856
1995-03-24,1.4167072772979736
1995-04-03,1.4286129474639893
1995-05-03,1.4602924585342407
1995-06-12,1.5919663906097412
1995-07-03,1.684977412223816
1995-08-14,1.7154287099838257
1995-09-28,1.695490837097168
1995-10-31,1.6357988119125366
1995-11-02,1.6357988119125366
1995-12-04,1.617315411567688
1996-01-05,1.8744384050369265
1996-02-21,1.7774834632873535
1996-03-29,1.814246773719788
1996-04-10,1.7377426624298096
1996-05-06,1.7292009592056274
1996-06-06,1.809047818183899
1996-07-15,1.83344042301178
1996-08-01,1.903387427330017
1996-09-09,2.018503189086914
1996-10-03,2.032124280929565
1996-11-18,2.11503267288208
1996-12-06,2.1519758701324463
1997-01-02,2.200882196426392
1997-02-28,2.3580338954925537
1997-03-31,2.183844327926636
1997-04-01,2.207581281661988
1997-05-07,2.32973861694336
1997-06-06,2.40422797203064
1997-07-24,2.4795095920562744
1997-08-01,2.506985902786255
1997-09-17,2.570639371871948
1997-10-27,2.425699472427368
1997-11-12,2.471723794937134
1997-12-11,2.549136161804199
1998-01-02,2.571382999420166
1998-02-27,2.6215386390686035
1998-03-10,2.5834524631500244
1998-04-27,2.63747239112854
1998-05-21,2.6540472507476807
1998-06-19,2.657365798950196
1998-07-31,2.521462917327881
1998-08-31,2.485722303390503
1998-09-01,2.4989092350006104
1998-10-07,2.5685784816741943
1998-11-24,2.6460063457489014
1998-12-14,2.5829243659973145
1999-01-28,2.585066318511963
1999-02-26,2.3987743854522705
1999-03-16,2.309419870376587
1999-04-08,2.334545135498047
1999-05-13,2.5959038734436035
1999-06-17,2.64963698387146
1999-07-19,2.6478607654571533
1999-08-26,2.6247713565826416
1999-09-22,2.6157209873199463
1999-10-13,2.6000237464904785
1999-11-23,2.5256309509277344
1999-12-14,2.4138829708099365
2000-01-05,2.419843912124634
2000-02-28,2.513793468475342
2000-03-31,2.345592498779297
2000-04-03,2.421748638153076
2000-05-03,2.6266353130340576
2000-06-08,2.886432647705078
2000-07-03,2.970993995666504
2000-08-30,2.8514528274536133
2000-09-18,2.827690362930298
2000-10-12,2.8900437355041504
2000-11-01,2.993568181991577
2000-12-06,3.10546350479126
2001-01-02,3.193609476089477
2001-02-23,3.287652969360352
2001-03-16,3.2413246631622314
2001-04-03,3.5102672576904297
2001-05-31,3.6266157627105713
2001-06-01,3.698336362838745
2001-07-11,3.8468170166015625
2001-08-03,3.907471179962158
2001-09-21,3.6913349628448486
2001-10-23,3.910857915878296
2001-11-07,3.976317644119263
2001-12-05,4.040364742279053
2002-01-02,4.149726867675781
2002-02-01,4.369183540344238
2002-03-01,4.502921104431152
2002-04-23,4.673454761505127
2002-05-10,4.795080661773682
2002-06-10,4.9048566818237305
2002-07-23,4.304823875427246
2002-08-05,4.750289916992188
2002-09-05,4.9478631019592285
2002-10-09,4.714075565338135
2002-11-11,5.049116134643555
2002-12-03,5.273316860198975
2003-01-27,5.015428066253662
2003-02-07,5.083102703094482
2003-03-10,5.176275730133057
2003-04-04,5.585527420043945
2003-05-06,5.63918924331665
2003-06-23,5.808331489562988
2003-07-01,6.057177543640137
2003-08-04,6.052244663238525
2003-09-26,6.179102420806885
2003-10-31,6.297667980194092
2003-11-11,6.339221477508545
2003-12-23,6.420179843902588
2004-01-08,6.384593486785889
2004-02-04,6.642880916595459
2004-03-11,7.07285737991333
2004-04-14,6.05733060836792
2004-05-10,5.965295314788818
2004-06-01,6.541043758392334
2004-07-26,6.567314624786377
2004-08-09,6.712491512298584
2004-09-14,7.323113441467285
