Date,Close
2022-11-23,7.952250480651855
2022-12-27,5.28403902053833
2023-01-03,5.3153886795043945
2023-02-01,7.033200740814209
2023-03-09,6.945740699768066
2023-04-26,6.354390621185303
2023-05-02,6.685660362243652
2023-06-01,8.142389297485352
2023-07-27,9.517242431640623
2023-08-18,8.160967826843262
2023-09-27,8.378656387329102
2023-10-30,7.240034103393555
2023-11-01,7.538114547729492
2023-12-04,8.053960800170898
2024-01-25,6.679751396179199
2024-02-05,6.764501094818115
2024-03-14,6.287993431091309
2024-04-22,5.749228477478027
2024-05-10,6.654820919036865
2024-06-11,6.915470600128174
2024-07-24,7.561519145965576
2024-08-07,6.851860523223877
2024-09-06,7.112668514251709
2024-10-23,7.108489036560059
2024-11-04,7.776772022247314
2024-12-03,10.672075271606444
2025-01-02,10.547490119934082
2025-02-27,8.109661102294922
2025-03-10,6.576103687286377
2025-04-08,6.657796859741211
